session_id	timestamp	project	model	duration_seconds	message_count	tokens_input	tokens_output	tokens_cache_read	tokens_cache_creation	git_branch
c8172fae-f148-4654-ab61-c9a7804fbed8	2026-05-07T11:25:08+08:00	-home-ant-code-java-scrm-api	glm-5.1	3664	37	147146	22734	3165696	0	feature/saveole/9.2
0251e114-db8f-4316-870e-d25e43507bd9	2026-05-07T01:03:38.808Z	xueqiu-crawler	glm-5.1	167	21	16194	956	230720	0	main
1af30ea0-7e49-4489-a50d-9124380031bd	2026-05-07T00:58:38.775Z	xueqiu-crawler	glm-5.1	159	15	48731	2899	159104	0	main
203057b1-627e-400f-a238-55c678c10500	2026-05-07T01:51:07.600Z	xueqiu-crawler	glm-5.1	178	23	30005	2662	271040	0	main
211b2eb6-a948-4708-90ce-6734b288cf03	2026-05-07T01:56:17.706Z	xueqiu-crawler	glm-5.1	181	27	38763	1364	348608	0	main
544fa29f-1cd0-4761-a4d2-e9318436b8d3	2026-05-07T01:18:46.780Z	xueqiu-crawler	glm-5.1	193	28	29619	3298	421888	0	main
71e5c263-61f6-4a2f-979c-af9f263f3f64	2026-05-07T01:13:46.633Z	xueqiu-crawler	glm-5.1	99	14	45357	892	93888	0	main
79e0eafd-bbb8-4450-b9a8-41ebe08749d4	2026-05-07T02:01:11.879Z	xueqiu-crawler	glm-5.1	160	30	16795	1727	395584	0	main
92501b4f-9fca-4f36-ae09-6c7c724e0081	2026-05-07T01:46:04.663Z	xueqiu-crawler	glm-5.1	166	12	22675	607	106112	0	main
9d1e9722-4236-4934-ade4-061070bc0dc2	2026-05-07T01:08:41.292Z	xueqiu-crawler	glm-5.1	148	20	44376	884	155904	0	main
c868339e-8219-438f-9ec8-6199287ee567	2026-05-07T02:08:00.087Z	xueqiu-crawler	glm-5.1	140	12	14804	552	117440	0	main
b66df234-b3bd-4dcc-bd49-f1ecc1a4233b	2026-05-07T13:48:03+08:00	-home-ant-code-java-java-server-inherit	glm-5.1	70644	15	36313	3734	454272	0	test
ab031c9a-f28f-427d-9f5c-ee2ef1946ad7	2026-05-07T14:53:34+08:00	-home-ant-code-java-java-server-inherit	glm-5.1	3657	53	183652	31666	4544064	0	master
e3073682-da12-40ee-9969-f718499baa50	2026-05-07T16:05:18+08:00	-home-ant-code-java-java-server-inherit	glm-5.1	2430	19	104730	7702	1130112	0	fix/NFQX-11933
9023416b-40d4-4fea-a6ae-fedad06398f3	2026-05-07T16:32:23+08:00	-home-ant-code-java-scrm-api	glm-5.1	1147	18	46166	3013	994880	0	feature/saveole/9.2
01a56794-2dfe-4f51-8b39-4def6126f16f	2026-05-07T19:02:59+08:00	-home-ant-projects-xueqiu-crawler	glm-5.1	0	1	17164	59	10304	0	main
6a5bb3ae-b678-4941-99ce-fd2c46eba2ec	2026-05-07T10:50:28.503Z	xueqiu-crawler	glm-5.1	277	27	36910	5399	354496	0	main
973f1599-8359-4db8-a029-ac819ff91d08	2026-05-07T10:40:09.532Z	xueqiu-crawler	glm-5.1	140	21	34651	2050	269056	0	main
b913efde-07a5-4902-9af4-9979e5c0ab16	2026-05-07T10:45:13.265Z	xueqiu-crawler	glm-5.1	198	24	52288	3433	297408	0	main
bba600a3-2da8-4636-8506-66f260bc1f71	2026-05-07T10:55:19.474Z	xueqiu-crawler	glm-5.1	121	17	20909	979	249088	0	main
d1c53654-9c59-4ebc-90f5-c8ea11e1b85c	2026-05-07T10:35:11.892Z	xueqiu-crawler	glm-5.1	143	32	38936	1957	375744	0	main
604e05ae-2e75-45bd-a696-dbb2ad78d52f	2026-05-07T20:15:18+08:00	-home-ant-projects-xueqiu-crawler	glm-5.1	3817	64	114983	13245	3754048	0	main
96e1a718-7636-4fa1-8ff7-e85b58ed07bd	2026-05-07T20:49:29+08:00	-home-ant-projects-xueqiu-crawler	glm-5.1	1992	35	116741	19190	2216192	0	main
13722055-081c-4942-bb89-b7a28fa71727	2026-05-07T21:55:48+08:00	-home-ant-projects-xueqiu-crawler	glm-5.1	3007	90	118649	44153	7407552	0	main
35a554c4-19ca-4cd0-834f-84ad52d37d8a	2026-05-07T22:06:22+08:00	-home-ant-projects-xueqiu-crawler	glm-5.1	146	5	22113	1809	173248	0	main
